parish_id,upper_district,lower_district,parent_upper_district
050212,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050214,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050216,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050220,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050221,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050222,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050223,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050225,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050226,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050229,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050231,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050232,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050233,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050234,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050235,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050236,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050237,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050302,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050305,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050308,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050309,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050310,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050311,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050312,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050314,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050315,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050318,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050322,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050324,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050325,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050327,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050335,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050337,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050338,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050339,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050340,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050341,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050342,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050343,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050344,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050345,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050346,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050401,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050402,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050403,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050406,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050408,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050410,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050411,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050412,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050413,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050416,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050419,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050420,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050421,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050424,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050425,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050426,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050427,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050431,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050432,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050433,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050434,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050435,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050436,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050502,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050505,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050506,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050509,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050510,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050511,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050512,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050514,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050516,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050518,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050519,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050520,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050521,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050601,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050603,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050605,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050606,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050607,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050609,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050610,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050611,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050613,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050614,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050704,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050706,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050707,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050708,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050710,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050711,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050712,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050713,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050714,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050802,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050805,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050807,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050808,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050901,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050902,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050903,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050911,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050912,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050913,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050914,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050915,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050916,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050917,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
051001,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
051002,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
051003,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
051101,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
051102,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
051103,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
051104,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
090102,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090103,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090105,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090106,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090107,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090109,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090110,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090114,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090115,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090116,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090203,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090207,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090209,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090210,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090213,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090219,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090224,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090227,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090229,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090230,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090231,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090232,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090233,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090234,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090235,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090236,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090302,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090304,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090306,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090307,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090308,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090309,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090310,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090311,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090312,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090314,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090318,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090322,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090323,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090324,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090325,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090326,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090403,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090406,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090408,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090410,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090415,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090418,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090419,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090420,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090421,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090422,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090501,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090502,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090504,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090505,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090507,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090509,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090510,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090511,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090512,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090517,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090518,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090519,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090602,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090603,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090605,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090612,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090613,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090614,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090617,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090619,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090620,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090621,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090623,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090624,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090625,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090626,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090627,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090628,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090703,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090704,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090705,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090706,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090708,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090709,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090711,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090712,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090713,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090714,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090716,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090717,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090718,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090721,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090722,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090723,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090724,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090725,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090728,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090729,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090730,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090732,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090734,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090738,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090744,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090746,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090747,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090748,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090749,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090750,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090751,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090752,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090753,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090757,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090758,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090759,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090760,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090761,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090762,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090763,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090764,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090765,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090766,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090801,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090802,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090803,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090804,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
090901,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090902,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090905,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090907,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090908,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090912,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090914,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090915,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090917,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090918,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
090919,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091009,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091010,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091012,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091013,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091014,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091015,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091017,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091018,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091024,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091027,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091028,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091029,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091030,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091031,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091032,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091033,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091034,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091035,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091101,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091102,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091103,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091106,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091107,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091109,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091110,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091111,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091112,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091113,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091114,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091118,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091120,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091123,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091124,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091125,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091126,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091127,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091133,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091134,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091136,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091138,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091139,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091141,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091142,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091143,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091144,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091145,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091146,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091147,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091201,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
091205,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091207,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091208,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091209,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091210,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091212,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091213,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091216,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091219,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091221,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
091224,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091225,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091228,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091230,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091231,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091234,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091235,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091236,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091237,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091238,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091239,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091240,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091241,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091301,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091303,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091304,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091305,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091307,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091309,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091310,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
091311,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091312,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091313,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091314,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091315,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091316,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091321,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091325,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091330,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091331,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091332,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091333,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091334,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091335,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
091401,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091402,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091403,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091404,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091405,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091407,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091410,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091411,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091412,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091414,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091415,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091416,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091418,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
091419,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
030102,Braga,Braga - SM 2,Braga
030104,Braga,Braga - SM 2,Braga
030105,Braga,Braga - SM 2,Braga
030107,Braga,Braga - SM 2,Braga
030108,Braga,Braga - SM 2,Braga
030111,Braga,Braga - SM 2,Braga
030112,Braga,Braga - SM 2,Braga
030113,Braga,Braga - SM 2,Braga
030118,Braga,Braga - SM 2,Braga
030119,Braga,Braga - SM 3,Braga
030120,Braga,Braga - SM 3,Braga
030125,Braga,Braga - SM 2,Braga
030126,Braga,Braga - SM 3,Braga
030127,Braga,Braga - SM 4,Braga
030128,Braga,Braga - SM 2,Braga
030129,Braga,Braga - SM 3,Braga
030201,Braga,Braga - SM 3,Braga
030202,Braga,Braga - SM 4,Braga
030203,Braga,Braga - SM 4,Braga
030205,Braga,Braga - SM 1,Braga
030206,Braga,Braga - SM 3,Braga
030208,Braga,Braga - SM 1,Braga
030209,Braga,Braga - SM 4,Braga
030210,Braga,Braga - SM 4,Braga
030212,Braga,Braga - SM 3,Braga
030213,Braga,Braga - SM 4,Braga
030215,Braga,Braga - SM 3,Braga
030216,Braga,Braga - SM 4,Braga
030218,Braga,Braga - SM 3,Braga
030220,Braga,Braga - SM 1,Braga
030221,Braga,Braga - SM 1,Braga
030224,Braga,Braga - SM 3,Braga
030228,Braga,Braga - SM 3,Braga
030234,Braga,Braga - SM 1,Braga
030235,Braga,Braga - SM 3,Braga
030237,Braga,Braga - SM 1,Braga
030242,Braga,Braga - SM 4,Braga
030243,Braga,Braga - SM 4,Braga
030244,Braga,Braga - SM 3,Braga
030245,Braga,Braga - SM 4,Braga
030247,Braga,Braga - SM 4,Braga
030252,Braga,Braga - SM 1,Braga
030254,Braga,Braga - SM 4,Braga
030255,Braga,Braga - SM 3,Braga
030256,Braga,Braga - SM 3,Braga
030257,Braga,Braga - SM 3,Braga
030259,Braga,Braga - SM 1,Braga
030260,Braga,Braga - SM 1,Braga
030261,Braga,Braga - SM 4,Braga
030263,Braga,Braga - SM 1,Braga
030264,Braga,Braga - SM 3,Braga
030265,Braga,Braga - SM 1,Braga
030268,Braga,Braga - SM 4,Braga
030272,Braga,Braga - SM 4,Braga
030277,Braga,Braga - SM 4,Braga
030279,Braga,Braga - SM 4,Braga
030282,Braga,Braga - SM 4,Braga
030283,Braga,Braga - SM 1,Braga
030287,Braga,Braga - SM 3,Braga
030290,Braga,Braga - SM 3,Braga
030291,Braga,Braga - SM 3,Braga
030292,Braga,Braga - SM 4,Braga
030294,Braga,Braga - SM 4,Braga
030295,Braga,Braga - SM 4,Braga
030296,Braga,Braga - SM 3,Braga
030297,Braga,Braga - SM 3,Braga
030298,Braga,Braga - SM 3,Braga
030299,Braga,Braga - SM 1,Braga
0302FA,Braga,Braga - SM 1,Braga
0302FB,Braga,Braga - SM 1,Braga
0302FC,Braga,Braga - SM 3,Braga
0302FD,Braga,Braga - SM 4,Braga
0302FF,Braga,Braga - SM 3,Braga
0302FG,Braga,Braga - SM 1,Braga
0302FH,Braga,Braga - SM 3,Braga
0302FI,Braga,Braga - SM 1,Braga
0302FJ,Braga,Braga - SM 1,Braga
0302FK,Braga,Braga - SM 1,Braga
0302FL,Braga,Braga - SM 4,Braga
0302FM,Braga,Braga - SM 4,Braga
0302FN,Braga,Braga - SM 1,Braga
030301,Braga,Braga - SM 4,Braga
030312,Braga,Braga - SM 4,Braga
030313,Braga,Braga - SM 4,Braga
030315,Braga,Braga - SM 6,Braga
030319,Braga,Braga - SM 6,Braga
030322,Braga,Braga - SM 6,Braga
030325,Braga,Braga - SM 1,Braga
030330,Braga,Braga - SM 1,Braga
030331,Braga,Braga - SM 4,Braga
030334,Braga,Braga - SM 4,Braga
030336,Braga,Braga - SM 1,Braga
030338,Braga,Braga - SM 1,Braga
030349,Braga,Braga - SM 6,Braga
030351,Braga,Braga - SM 6,Braga
030354,Braga,Braga - SM 1,Braga
030355,Braga,Braga - SM 4,Braga
030356,Braga,Braga - SM 4,Braga
030357,Braga,Braga - SM 1,Braga
030363,Braga,Braga - SM 1,Braga
030364,Braga,Braga - SM 6,Braga
030365,Braga,Braga - SM 4,Braga
030366,Braga,Braga - SM 1,Braga
030367,Braga,Braga - SM 6,Braga
030368,Braga,Braga - SM 4,Braga
030369,Braga,Braga - SM 1,Braga
030370,Braga,Braga - SM 4,Braga
030371,Braga,Braga - SM 6,Braga
030372,Braga,Braga - SM 1,Braga
030373,Braga,Braga - SM 6,Braga
030374,Braga,Braga - SM 4,Braga
030375,Braga,Braga - SM 4,Braga
030376,Braga,Braga - SM 6,Braga
030377,Braga,Braga - SM 4,Braga
030378,Braga,Braga - SM 6,Braga
030379,Braga,Braga - SM 4,Braga
